x-axis,I_B2,I_B1,VG_B1,VG_B2
second,Ampere,Ampere,Volt,Volt
+39.30000E-06,-145.72858815E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078988E+00
+39.35000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+39.40000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.37726129219E+00
+39.45000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.37726129219E+00
+39.50000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078990E+00
+39.55000E-06,-105.52758349E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078990E+00
+39.60000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078988E+00
+39.65000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+39.70000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078988E+00
+39.75000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+39.80000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+39.85000E-06,-105.52758353E-03,-65.32657887E-03,+14.89447241649E+00,+3.35716078988E+00
+39.90000E-06,-105.52758349E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078988E+00
+39.95000E-06,-105.52758349E-03,-65.32657887E-03,+14.89447241649E+00,+3.35716078988E+00
+40.00000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+40.05000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.37726129219E+00
+40.10000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078988E+00
+40.15000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078990E+00
+40.20000E-06,-105.52758349E-03,-105.52758353E-03,+14.89447241649E+00,+3.33706028759E+00
+40.25000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.33706028759E+00
+40.30000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+40.35000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+40.40000E-06,-105.52758353E-03,-105.52758353E-03,+14.89447241649E+00,+3.33706028759E+00
+40.45000E-06,-145.72858810E-03,-65.32657887E-03,+14.89447241649E+00,+3.33706028759E+00
+40.50000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+40.55000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+40.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+40.65000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078990E+00
+40.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+40.75000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+40.80000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078988E+00
+40.85000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+40.90000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078988E+00
+40.95000E-06,-65.32657892E-03,-65.32657896E-03,+14.89447241649E+00,+3.33706028759E+00
+41.00000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+41.05000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.31695978531E+00
+41.10000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+41.15000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+41.20000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+41.25000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+41.30000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+41.35000E-06,-65.32657892E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+41.40000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.33706028759E+00
+41.45000E-06,-105.52758349E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078988E+00
+41.50000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.33706028759E+00
+41.55000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978531E+00
+41.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978529E+00
+41.65000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.33706028759E+00
+41.70000E-06,-105.52758349E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078988E+00
+41.75000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+41.80000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+41.85000E-06,-105.52758353E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+41.90000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978529E+00
+41.95000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978531E+00
+42.00000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078988E+00
+42.05000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+42.10000E-06,-185.92959272E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078988E+00
+42.15000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+42.20000E-06,-105.52758353E-03,-105.52758349E-03,+14.89447241649E+00,+3.31695978529E+00
+42.25000E-06,-145.72858806E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078990E+00
+42.30000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+42.35000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+42.40000E-06,-185.92959272E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078988E+00
+42.45000E-06,-145.72858810E-03,-65.32657887E-03,+14.89447241649E+00,+3.33706028759E+00
+42.50000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+42.55000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+3.31695978531E+00
+42.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+42.65000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.31695978531E+00
+42.70000E-06,-145.72858810E-03,+15.07543022E-03,+14.89447241649E+00,+3.33706028759E+00
+42.75000E-06,-185.92959272E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978529E+00
+42.80000E-06,-65.32657897E-03,-105.52758348E-03,+14.89447241649E+00,+3.33706028759E+00
+42.85000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078990E+00
+42.90000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978528E+00
+42.95000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+43.00000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.31695978528E+00
+43.05000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+43.10000E-06,-185.92959272E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+43.15000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978531E+00
+43.20000E-06,-105.52758348E-03,-105.52758354E-03,+14.89447241649E+00,+3.31695978528E+00
+43.25000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078988E+00
+43.30000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978528E+00
+43.35000E-06,-105.52758348E-03,-105.52758354E-03,+14.89447241649E+00,+3.33706028759E+00
+43.40000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978531E+00
+43.45000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+3.33706028759E+00
+43.50000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+43.55000E-06,-145.72858810E-03,-65.32657897E-03,+14.89447241649E+00,+3.33706028759E+00
+43.60000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+3.31695978531E+00
+43.65000E-06,-185.92959267E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+43.70000E-06,-185.92959262E-03,-65.32657892E-03,+14.89447241649E+00,+3.17625626922E+00
+43.75000E-06,-105.52758354E-03,-105.52758354E-03,+14.89447241649E+00,+3.21645727381E+00
+43.80000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+3.21645727381E+00
+43.85000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+3.21645727381E+00
+43.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727384E+00
+43.95000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+44.00000E-06,-145.72858810E-03,-105.52758354E-03,+14.89447241649E+00,+3.19635677150E+00
+44.05000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+3.21645727381E+00
+44.10000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+3.21645727381E+00
+44.15000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+44.20000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677153E+00
+44.25000E-06,-105.52758348E-03,-25.12557429E-03,+14.89447241649E+00,+3.21645727381E+00
+44.30000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+44.35000E-06,-185.92959267E-03,-25.12557435E-03,+14.89447241649E+00,+3.21645727381E+00
+44.40000E-06,-185.92959273E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777612E+00
+44.45000E-06,-185.92959273E-03,-25.12557435E-03,+14.89447241649E+00,+3.21645727384E+00
+44.50000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+44.55000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+3.19635677150E+00
+44.60000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+44.65000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+44.70000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+3.21645727381E+00
+44.75000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+3.21645727381E+00
+44.80000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677150E+00
+44.85000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+3.25665827841E+00
+44.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+44.95000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791087E-03
+45.00000E-06,-145.72858810E-03,-105.52758348E-03,+14.89447241649E+00,+60.67841312E-03
+45.05000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+45.10000E-06,-105.52758348E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+45.15000E-06,-145.72858805E-03,+15.07543022E-03,+14.89447241649E+00,+80.77891544E-03
+45.20000E-06,-145.72858810E-03,-105.52758348E-03,+14.89447241649E+00,+40.57791084E-03
+45.25000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+45.30000E-06,-185.92959267E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+45.35000E-06,-105.52758354E-03,-105.52758348E-03,+14.89447241649E+00,+20.47740856E-03
+45.40000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+45.45000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+45.50000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+45.55000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
+45.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
+45.65000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+45.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841312E-03
+45.75000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+45.80000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+45.85000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+45.90000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841312E-03
+45.95000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841315E-03
+46.00000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+46.05000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+20.47740856E-03
+46.10000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+46.15000E-06,-145.72858810E-03,-65.32657897E-03,+14.89447241649E+00,+20.47740856E-03
+46.20000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+46.25000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+20.47740856E-03
+46.30000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+20.47740853E-03
+46.35000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+46.40000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+46.45000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+46.50000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+46.55000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+46.60000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+46.65000E-06,-105.52758348E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841315E-03
+46.70000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+46.75000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+20.47740856E-03
+46.80000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841312E-03
+46.85000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841312E-03
+46.90000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841312E-03
+46.95000E-06,-185.92959267E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+47.00000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+47.05000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+47.10000E-06,-145.72858810E-03,+55.27643484E-03,+14.89447241649E+00,+40.57791084E-03
+47.15000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+47.20000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+47.25000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+47.30000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+47.35000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
+47.40000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+47.45000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841315E-03
+47.50000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+47.55000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+47.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+47.65000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+80.77891544E-03
+47.70000E-06,-105.52758348E-03,-65.32657897E-03,+14.89447241649E+00,+40.57791084E-03
+47.75000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+47.80000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+47.85000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+47.90000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+47.95000E-06,-145.72858810E-03,-105.52758354E-03,+14.89447241649E+00,+60.67841315E-03
+48.00000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+48.05000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+48.10000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841312E-03
+48.15000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+80.77891544E-03
+48.20000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841315E-03
+48.25000E-06,-105.52758348E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841315E-03
+48.30000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+48.35000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+48.40000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
+48.45000E-06,-105.52758348E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+48.50000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+48.55000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+48.60000E-06,-65.32657892E-03,-105.52758348E-03,+14.89447241649E+00,+60.67841312E-03
+48.65000E-06,-105.52758348E-03,-105.52758348E-03,+14.89447241649E+00,+60.67841315E-03
+48.70000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+80.77891544E-03
+48.75000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841312E-03
+48.80000E-06,-105.52758354E-03,-105.52758348E-03,+14.89447241649E+00,+60.67841315E-03
+48.85000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+20.47740853E-03
+48.90000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+48.95000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+49.00000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+49.05000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+49.10000E-06,-105.52758348E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+49.15000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+80.77891544E-03
+49.20000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+80.77891544E-03
+49.25000E-06,-185.92959267E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841315E-03
+49.30000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+49.35000E-06,-105.52758348E-03,-105.52758354E-03,+14.89447241649E+00,+20.47740856E-03
+49.40000E-06,-105.52758354E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841312E-03
+49.45000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+49.50000E-06,-105.52758348E-03,+55.27643490E-03,+14.89447241649E+00,+60.67841315E-03
+49.55000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+49.60000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+49.65000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+49.70000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+49.75000E-06,-145.72858810E-03,-65.32657898E-03,+14.89447241649E+00,+80.77891544E-03
+49.80000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+49.85000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+49.90000E-06,-65.32657892E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841312E-03
+49.95000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+50.00000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+50.05000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+50.10000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+50.15000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+50.20000E-06,-65.32657892E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841312E-03
+50.25000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+50.30000E-06,-185.92959267E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841315E-03
+50.35000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+20.47740856E-03
+50.40000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+50.45000E-06,-185.92959267E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+50.50000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841315E-03
+50.55000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+50.60000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+50.65000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+50.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841312E-03
+50.75000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841315E-03
+50.80000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+50.85000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+50.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+50.95000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+51.00000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+51.05000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
+51.10000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841315E-03
+51.15000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+51.20000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
+51.25000E-06,-145.72858810E-03,-65.32657885E-03,+14.89447241649E+00,+40.57791084E-03
+51.30000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+51.35000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+40.57791084E-03
+51.40000E-06,-65.32657892E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+51.45000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+51.50000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+60.67841312E-03
+51.55000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+51.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+51.65000E-06,-65.32657892E-03,+55.27643490E-03,+14.89447241649E+00,+40.57791084E-03
+51.70000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+51.75000E-06,-65.32657892E-03,-105.52758348E-03,+14.89447241649E+00,+40.57791084E-03
+51.80000E-06,-145.72858810E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+51.85000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+51.90000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+51.95000E-06,-105.52758348E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+52.00000E-06,-105.52758354E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+52.05000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+60.67841315E-03
+52.10000E-06,-105.52758348E-03,+15.07543034E-03,+14.89447241649E+00,+40.57791084E-03
+52.15000E-06,-145.72858817E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+52.20000E-06,-105.52758348E-03,-65.32657892E-03,+14.89447241649E+00,+20.47740853E-03
+52.25000E-06,-105.52758348E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841312E-03
+52.30000E-06,-105.52758354E-03,-25.12557435E-03,+14.89447241649E+00,+40.57791084E-03
+52.35000E-06,-65.32657892E-03,-105.52758354E-03,+14.89447241649E+00,+40.57791084E-03
+52.40000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+52.45000E-06,-65.32657892E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+52.50000E-06,-105.52758354E-03,-25.12557436E-03,+14.89447241649E+00,+60.67841312E-03
+52.55000E-06,-145.72858804E-03,-105.52758354E-03,+14.89447241649E+00,+60.67841316E-03
+52.60000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+52.65000E-06,-185.92959273E-03,+15.07543034E-03,+14.89447241649E+00,+20.47740856E-03
+52.70000E-06,-105.52758354E-03,-25.12557436E-03,+14.89447241649E+00,+40.57791084E-03
+52.75000E-06,-105.52758354E-03,-25.12557429E-03,+14.89447241649E+00,+40.57791084E-03
+52.80000E-06,-145.72858810E-03,-25.12557429E-03,+14.89447241649E+00,+60.67841312E-03
+52.85000E-06,-145.72858810E-03,-25.12557436E-03,+14.89447241649E+00,+60.67841316E-03
+52.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+40.57791084E-03
+52.95000E-06,-65.32657892E-03,-25.12557436E-03,+14.89447241649E+00,+60.67841312E-03
+53.00000E-06,-105.52758354E-03,-65.32657884E-03,+14.89447241649E+00,+40.57791084E-03
+53.05000E-06,-105.52758347E-03,-65.32657892E-03,+14.89447241649E+00,+60.67841312E-03
